성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
남성,1939,결혼,있음,999.0,20.0,부산/경남/울산,83,기타 서비스관련 단순 종사원,노년
여성,1941,결혼,있음,999.0,20.0,부산/경남/울산,81,기타 서비스관련 단순 종사원,노년
여성,1981,결혼,없음,999.0,102.0,부산/경남/울산,41,기타 서비스관련 단순 종사원,중년
여성,1955,결혼,없음,999.0,149.0,수도권,67,기타 서비스관련 단순 종사원,노년
남성,1983,이혼,없음,999.0,358.0,수도권,39,기타 서비스관련 단순 종사원,중년
여성,1973,이혼,없음,999.0,270.0,수도권,49,기타 서비스관련 단순 종사원,중년
남성,1986,무응답,있음,999.0,160.0,수도권,36,기타 서비스관련 단순 종사원,중년
여성,1960,결혼,없음,999.0,163.0,수도권,62,기타 서비스관련 단순 종사원,노년
남성,1980,무응답,있음,999.0,98.8,수도권,42,기타 서비스관련 단순 종사원,중년
남성,1991,무응답,있음,999.0,70.0,수도권,31,기타 서비스관련 단순 종사원,중년
남성,1973,이혼,있음,999.0,333.0,수도권,49,기타 서비스관련 단순 종사원,중년
여성,1974,무응답,있음,999.0,162.6,대전/충남,48,기타 서비스관련 단순 종사원,중년
남성,1992,무응답,없음,999.0,80.0,수도권,30,기타 서비스관련 단순 종사원,중년
여성,1959,결혼,있음,999.0,241.61901596892534,수도권,63,기타 서비스관련 단순 종사원,노년
여성,1942,결혼,있음,999.0,20.0,대전/충남,80,기타 서비스관련 단순 종사원,노년
남성,1960,결혼,없음,999.0,241.61901596892534,수도권,62,기타 서비스관련 단순 종사원,노년
여성,1945,무응답,없음,999.0,241.61901596892534,수도권,77,기타 서비스관련 단순 종사원,노년
여성,1973,결혼,없음,999.0,215.0,수도권,49,기타 서비스관련 단순 종사원,중년
남성,1957,결혼,있음,999.0,150.0,서울,65,기타 서비스관련 단순 종사원,노년
남성,1940,무응답,있음,999.0,241.61901596892534,수도권,82,기타 서비스관련 단순 종사원,노년
남성,1937,결혼,없음,999.0,241.61901596892534,수도권,85,기타 서비스관련 단순 종사원,노년
여성,1942,결혼,없음,999.0,20.0,수도권,80,기타 서비스관련 단순 종사원,노년
여성,1974,결혼,있음,999.0,78.7,수도권,48,기타 서비스관련 단순 종사원,중년
여성,1954,결혼,없음,999.0,88.0,수도권,68,기타 서비스관련 단순 종사원,노년
남성,1940,결혼,없음,999.0,20.0,광주/전남/전북/제주도,82,기타 서비스관련 단순 종사원,노년
남성,1961,결혼,있음,999.0,24.8,대전/충남,61,기타 서비스관련 단순 종사원,노년
남성,1945,결혼,있음,999.0,131.9,강원/충북,77,기타 서비스관련 단순 종사원,노년
남성,1994,결혼,있음,999.0,91.0,강원/충북,28,기타 서비스관련 단순 종사원,청년
남성,1956,결혼,없음,999.0,240.8,수도권,66,기타 서비스관련 단순 종사원,노년
여성,1946,무응답,없음,999.0,241.61901596892534,강원/충북,76,기타 서비스관련 단순 종사원,노년
여성,1928,무응답,있음,999.0,20.0,강원/충북,94,기타 서비스관련 단순 종사원,노년
여성,1994,무응답,없음,999.0,34.0,강원/충북,28,기타 서비스관련 단순 종사원,청년
여성,1994,무응답,없음,999.0,241.61901596892534,강원/충북,28,기타 서비스관련 단순 종사원,청년
여성,1940,결혼,없음,999.0,20.0,강원/충북,82,기타 서비스관련 단순 종사원,노년
여성,1960,결혼,없음,999.0,241.61901596892534,대전/충남,62,기타 서비스관련 단순 종사원,노년
여성,1971,결혼,있음,999.0,241.61901596892534,대전/충남,51,기타 서비스관련 단순 종사원,중년
여성,1995,무응답,없음,999.0,241.61901596892534,수도권,27,기타 서비스관련 단순 종사원,청년
남성,1968,결혼,없음,999.0,241.61901596892534,광주/전남/전북/제주도,54,기타 서비스관련 단순 종사원,중년
여성,1994,무응답,없음,999.0,241.61901596892534,광주/전남/전북/제주도,28,기타 서비스관련 단순 종사원,청년
여성,1950,무응답,없음,999.0,241.61901596892534,광주/전남/전북/제주도,72,기타 서비스관련 단순 종사원,노년
여성,1969,결혼,있음,999.0,241.61901596892534,광주/전남/전북/제주도,53,기타 서비스관련 단순 종사원,중년
여성,1949,결혼,있음,999.0,60.0,광주/전남/전북/제주도,73,기타 서비스관련 단순 종사원,노년
여성,1942,무응답,없음,999.0,20.0,광주/전남/전북/제주도,80,기타 서비스관련 단순 종사원,노년
여성,1960,결혼,있음,999.0,241.61901596892534,광주/전남/전북/제주도,62,기타 서비스관련 단순 종사원,노년
여성,1959,결혼,있음,999.0,90.0,대구/경북,63,기타 서비스관련 단순 종사원,노년
남성,1961,무응답,없음,999.0,115.4,대구/경북,61,기타 서비스관련 단순 종사원,노년
남성,1954,결혼,없음,999.0,96.0,대구/경북,68,기타 서비스관련 단순 종사원,노년
남성,1927,이혼,없음,999.0,20.0,대구/경북,95,기타 서비스관련 단순 종사원,노년
남성,1967,이혼,있음,999.0,162.0,대구/경북,55,기타 서비스관련 단순 종사원,중년
여성,1970,결혼,있음,999.0,57.0,대구/경북,52,기타 서비스관련 단순 종사원,중년
여성,1982,무응답,있음,999.0,195.0,부산/경남/울산,40,기타 서비스관련 단순 종사원,중년
남성,1973,무응답,없음,999.0,170.0,부산/경남/울산,49,기타 서비스관련 단순 종사원,중년
남성,1964,결혼,없음,999.0,54.1,부산/경남/울산,58,기타 서비스관련 단순 종사원,중년
남성,1972,무응답,있음,999.0,241.61901596892534,광주/전남/전북/제주도,50,기타 서비스관련 단순 종사원,중년
남성,1971,무응답,있음,999.0,74.0,광주/전남/전북/제주도,51,기타 서비스관련 단순 종사원,중년
여성,1972,결혼,있음,999.0,20.0,대전/충남,50,기타 서비스관련 단순 종사원,중년
남성,1942,결혼,있음,999.0,35.0,대전/충남,80,기타 서비스관련 단순 종사원,노년
남성,1940,무응답,없음,999.0,20.0,서울,82,기타 서비스관련 단순 종사원,노년
여성,1994,무응답,없음,999.0,110.0,대전/충남,28,기타 서비스관련 단순 종사원,청년
남성,1981,무응답,없음,999.0,179.5,대전/충남,41,기타 서비스관련 단순 종사원,중년
여성,1978,결혼,없음,999.0,241.61901596892534,부산/경남/울산,44,기타 서비스관련 단순 종사원,중년
남성,1945,결혼,없음,999.0,241.61901596892534,부산/경남/울산,77,기타 서비스관련 단순 종사원,노년
여성,1939,무응답,없음,999.0,20.0,부산/경남/울산,83,기타 서비스관련 단순 종사원,노년
여성,1969,무응답,있음,999.0,75.0,수도권,53,기타 서비스관련 단순 종사원,중년
남성,1991,무응답,있음,999.0,241.61901596892534,부산/경남/울산,31,기타 서비스관련 단순 종사원,중년
여성,1995,무응답,있음,999.0,241.61901596892534,광주/전남/전북/제주도,27,기타 서비스관련 단순 종사원,청년
여성,1970,결혼,없음,999.0,60.1,광주/전남/전북/제주도,52,기타 서비스관련 단순 종사원,중년
남성,1941,결혼,있음,999.0,20.0,광주/전남/전북/제주도,81,기타 서비스관련 단순 종사원,노년
남성,1977,무응답,없음,999.0,100.0,부산/경남/울산,45,기타 서비스관련 단순 종사원,중년
남성,1942,결혼,있음,999.0,50.0,대구/경북,80,기타 서비스관련 단순 종사원,노년
남성,1975,무응답,있음,999.0,241.61901596892534,광주/전남/전북/제주도,47,기타 서비스관련 단순 종사원,중년
여성,1950,결혼,있음,999.0,95.0,대구/경북,72,기타 서비스관련 단순 종사원,노년
남성,1950,결혼,없음,999.0,241.61901596892534,수도권,72,기타 서비스관련 단순 종사원,노년
여성,1976,이혼,없음,999.0,80.0,수도권,46,기타 서비스관련 단순 종사원,중년
남성,1967,결혼,있음,999.0,241.61901596892534,수도권,55,기타 서비스관련 단순 종사원,중년
남성,1938,결혼,있음,999.0,60.0,수도권,84,기타 서비스관련 단순 종사원,노년
여성,1944,무응답,있음,999.0,20.0,강원/충북,78,기타 서비스관련 단순 종사원,노년
여성,1938,무응답,없음,999.0,20.0,강원/충북,84,기타 서비스관련 단순 종사원,노년
여성,1934,무응답,있음,999.0,20.0,광주/전남/전북/제주도,88,기타 서비스관련 단순 종사원,노년
여성,1955,결혼,있음,999.0,241.61901596892534,대구/경북,67,기타 서비스관련 단순 종사원,노년
여성,1939,무응답,있음,999.0,20.0,대구/경북,83,기타 서비스관련 단순 종사원,노년
남성,1948,무응답,없음,999.0,20.0,강원/충북,74,기타 서비스관련 단순 종사원,노년
남성,1939,결혼,없음,999.0,20.0,강원/충북,83,기타 서비스관련 단순 종사원,노년
남성,1939,결혼,없음,999.0,20.0,강원/충북,83,기타 서비스관련 단순 종사원,노년
남성,1978,결혼,없음,312.0,350.0,서울,44,경영관련 사무원,중년
남성,1966,결혼,있음,312.0,400.0,서울,56,경영관련 사무원,중년
남성,1972,결혼,없음,312.0,217.0,서울,50,경영관련 사무원,중년
남성,1968,결혼,있음,312.0,885.0,서울,54,경영관련 사무원,중년
남성,1973,결혼,있음,312.0,583.3,서울,49,경영관련 사무원,중년
여성,1990,무응답,없음,312.0,200.0,서울,32,경영관련 사무원,중년
남성,1986,무응답,있음,312.0,220.0,서울,36,경영관련 사무원,중년
남성,1969,결혼,없음,312.0,251.0,서울,53,경영관련 사무원,중년
여성,1971,결혼,없음,312.0,275.0,수도권,51,경영관련 사무원,중년
남성,1973,결혼,있음,312.0,416.0,서울,49,경영관련 사무원,중년
남성,1973,결혼,없음,312.0,358.0,서울,49,경영관련 사무원,중년
남성,1985,결혼,없음,312.0,185.0,대전/충남,37,경영관련 사무원,중년
남성,1963,결혼,없음,312.0,426.7,서울,59,경영관련 사무원,중년
여성,1976,결혼,없음,312.0,433.3,서울,46,경영관련 사무원,중년
남성,1979,결혼,없음,312.0,291.7,서울,43,경영관련 사무원,중년
남성,1970,결혼,없음,312.0,610.0,수도권,52,경영관련 사무원,중년
여성,1990,무응답,있음,312.0,222.5,서울,32,경영관련 사무원,중년
여성,1992,무응답,있음,312.0,183.0,수도권,30,경영관련 사무원,중년
남성,1964,결혼,있음,312.0,375.1,서울,58,경영관련 사무원,중년
남성,1981,결혼,있음,312.0,500.0,서울,41,경영관련 사무원,중년
남성,1967,결혼,없음,312.0,596.7,서울,55,경영관련 사무원,중년
남성,1969,결혼,없음,312.0,650.0,수도권,53,경영관련 사무원,중년
여성,1971,결혼,없음,312.0,383.3,수도권,51,경영관련 사무원,중년
남성,1967,결혼,있음,312.0,1000.0,서울,55,경영관련 사무원,중년
여성,1972,결혼,없음,312.0,541.7,서울,50,경영관련 사무원,중년
남성,1962,결혼,있음,312.0,626.0,서울,60,경영관련 사무원,노년
남성,1974,결혼,없음,312.0,450.7,수도권,48,경영관련 사무원,중년
남성,1967,결혼,없음,312.0,590.3,서울,55,경영관련 사무원,중년
여성,1963,무응답,있음,312.0,349.7,서울,59,경영관련 사무원,중년
여성,1973,결혼,있음,312.0,267.1,서울,49,경영관련 사무원,중년
여성,1973,결혼,있음,312.0,260.5,수도권,49,경영관련 사무원,중년
남성,1971,결혼,없음,312.0,750.0,서울,51,경영관련 사무원,중년
남성,1971,결혼,없음,312.0,458.3,강원/충북,51,경영관련 사무원,중년
여성,1973,결혼,없음,312.0,500.0,강원/충북,49,경영관련 사무원,중년
남성,1981,결혼,있음,312.0,230.0,서울,41,경영관련 사무원,중년
남성,1970,결혼,있음,312.0,460.1,서울,52,경영관련 사무원,중년
여성,1980,무응답,있음,312.0,250.0,서울,42,경영관련 사무원,중년
여성,1961,결혼,없음,312.0,241.61901596892534,서울,61,경영관련 사무원,노년
남성,1973,결혼,없음,312.0,596.7,서울,49,경영관련 사무원,중년
남성,1968,결혼,없음,312.0,400.0,서울,54,경영관련 사무원,중년
남성,1954,결혼,있음,312.0,150.0,서울,68,경영관련 사무원,노년
남성,1973,이혼,있음,312.0,333.3,수도권,49,경영관련 사무원,중년
남성,1985,무응답,있음,312.0,423.7,서울,37,경영관련 사무원,중년
남성,1977,결혼,없음,312.0,471.3,서울,45,경영관련 사무원,중년
남성,1972,결혼,있음,312.0,715.5,서울,50,경영관련 사무원,중년
여성,1986,무응답,없음,312.0,349.3,서울,36,경영관련 사무원,중년
남성,1976,결혼,있음,312.0,583.3,서울,46,경영관련 사무원,중년
남성,1958,이혼,없음,312.0,183.7,서울,64,경영관련 사무원,노년
남성,1980,결혼,없음,312.0,350.0,서울,42,경영관련 사무원,중년
남성,1963,결혼,없음,312.0,608.0,서울,59,경영관련 사무원,중년
여성,1991,무응답,없음,312.0,235.0,서울,31,경영관련 사무원,중년
여성,1975,결혼,있음,312.0,500.0,서울,47,경영관련 사무원,중년
남성,1986,무응답,있음,312.0,320.0,서울,36,경영관련 사무원,중년
남성,1981,결혼,없음,312.0,342.1,부산/경남/울산,41,경영관련 사무원,중년
남성,1960,결혼,있음,312.0,368.0,부산/경남/울산,62,경영관련 사무원,노년
남성,1967,무응답,있음,312.0,260.0,부산/경남/울산,55,경영관련 사무원,중년
남성,1981,결혼,없음,312.0,375.0,부산/경남/울산,41,경영관련 사무원,중년
남성,1967,결혼,있음,312.0,713.0,부산/경남/울산,55,경영관련 사무원,중년
남성,1978,결혼,있음,312.0,532.0,부산/경남/울산,44,경영관련 사무원,중년
남성,1978,결혼,없음,312.0,453.6,부산/경남/울산,44,경영관련 사무원,중년
남성,1978,결혼,있음,312.0,391.6,부산/경남/울산,44,경영관련 사무원,중년
남성,1973,무응답,없음,312.0,350.7,부산/경남/울산,49,경영관련 사무원,중년
여성,1990,무응답,없음,312.0,203.0,부산/경남/울산,32,경영관련 사무원,중년
여성,1962,결혼,없음,312.0,175.0,부산/경남/울산,60,경영관련 사무원,노년
남성,1969,결혼,있음,312.0,426.7,부산/경남/울산,53,경영관련 사무원,중년
여성,1990,무응답,있음,312.0,198.3,부산/경남/울산,32,경영관련 사무원,중년
남성,1965,결혼,있음,312.0,400.0,부산/경남/울산,57,경영관련 사무원,중년
남성,1972,결혼,있음,312.0,392.0,부산/경남/울산,50,경영관련 사무원,중년
여성,1977,무응답,있음,312.0,250.0,부산/경남/울산,45,경영관련 사무원,중년
남성,1968,결혼,있음,312.0,263.0,대구/경북,54,경영관련 사무원,중년
남성,1976,결혼,없음,312.0,292.0,대구/경북,46,경영관련 사무원,중년
남성,1974,결혼,없음,312.0,396.7,대구/경북,48,경영관련 사무원,중년
남성,1963,결혼,없음,312.0,393.3,대구/경북,59,경영관련 사무원,중년
남성,1968,결혼,있음,312.0,541.7,대구/경북,54,경영관련 사무원,중년
남성,1970,결혼,없음,312.0,609.0,대구/경북,52,경영관련 사무원,중년
남성,1974,결혼,있음,312.0,373.3,대구/경북,48,경영관련 사무원,중년
